0.00525		2.08e+07		0		721390
0.00575		2.09e+07		0		723190
0.00625		1.98e+07		0		703580
0.00675		1.99e+07		0		705340
0.00725		1.89e+07		0		619080
0.00775		1.88e+07		0		617170
0.00825		1.88e+07		0		617170
0.00875		1.88e+07		0		617170
0.00925		1.88e+07		0		617170
0.00975		1.82e+07		0		605830
0.01025		1.84e+07		0		609590
0.01075		1.7e+07		0		583630
0.01125		1.68e+07		0		580000
0.01175		1.68e+07		0		580000
0.01225		1.65e+07		0		574590
0.01275		1.62e+07		0		569230
0.01325		1.63e+07		0		571010
0.01375		1.51e+07		0		550010
0.01425		1.57e+07		0		560410
0.01475		1.67e+07		0		578190
0.01525		1.57e+07		0		560410
0.01575		1.59e+07		0		563920
0.01625		1.59e+07		0		563920
0.01675		1.6e+07		0		565690
0.01725		1.54e+07		0		555180
0.01775		1.52e+07		0		551720
0.01825		1.58e+07		0		637200
0.01875		1.51e+07		0		626500
0.01925		1.5e+07		0		625000
0.01975		1.51e+07		0		626500
0.02025		1.4e+07		0		610330
0.02075		1.43e+07		0		614660
0.02125		1.33e+07		0		600460
0.02175		1.48e+07		0		622010
0.02225		1.35e+07		0		603250
0.02275		1.49e+07		0		623500
0.02325		1.43e+07		0		614660
0.02375		1.44e+07		0		616120
0.02425		1.31e+07		0		597710
0.02475		1.35e+07		0		603250
0.02525		1.3e+07		0		596340
0.02575		1.31e+07		0		597710
0.02625		1.34e+07		0		687190
0.02675		1.21e+07		0		584390
0.02725		1.39e+07		0		693370
0.02775		1.35e+07		0		688410
0.02825		1.19e+07		0		581810
0.02875		1.26e+07		0		677660
0.02925		1.32e+07		0		684760
0.02975		1.25e+07		0		676500
0.03025		1.26e+07		0		677660
0.03075		1.32e+07		0		684760
0.03125		1.35e+07		0		777110
0.03175		1.32e+07		0		773890
0.03225		1.28e+07		0		769680
0.03275		1.19e+07		0		760600
0.03325		1.18e+07		0		759620
0.03375		1.11e+07		0		753000
0.03425		1.15e+07		0		850090
0.03475		1.18e+07		0		852660
0.0325		1.247e+07		0		642960
0.0375		1.134e+07		0		585250
0.0425		1.056e+07		0		547280
0.0475		9.92e+06		0		516480
0.0525		8.972e+06		0		470240
0.0575		8.186e+06		0		431940
0.0625		7.859e+06		0		416480
0.0675		7.213e+06		0		385090
0.0725		6.694e+06		0		360160
0.0775		6.353e+06		0		343980
0.0825		5.832e+06		0		318460
0.0875		5.4e+06		0		297530
0.0925		4.753e+06		0		265780
0.0975		4.457e+06		0		251700
0.1025		3.999e+06		0		229670
0.1075		4.057e+06		0		233180
