0.00584		8.19e+11		0		8.0662e+09
0.00701		7.83e+11		0		7.7117e+09
0.00829		7.62e+11		0		7.5048e+09
0.016		6.88e+11		0		1.2685e+10
0.018		6.78e+11		0		1.25e+10
0.02		6.65e+11		0		1.2262e+10
0.022		6.31e+11		0		1.1632e+10
0.024		6.21e+11		0		1.1448e+10
0.026		5.94e+11		0		1.141e+10
0.028		5.79e+11		0		1.1126e+10
0.03		5.89e+11		0		1.1318e+10
0.032		5.38e+11		0		1.0335e+10
0.034		5.33e+11		0		1.0235e+10
0.036		5.25e+11		0		1.05e+10
0.038		5.02e+11		0		1.0038e+10
0.04		5.02e+11		0		1.0038e+10
0.042		4.78e+11		0		9.5616e+09
0.044		4.81e+11		0		9.6232e+09
0.046		4.76e+11		0		9.5232e+09
0.048		4.66e+11		0		9.6952e+09
0.05		4.56e+11		0		9.4871e+09
0.052		4.42e+11		0		7.5618e+09
0.054		4.41e+11		0		7.5517e+09
0.056		4.09e+11		0		7.4053e+09
0.058		4.01e+11		0		7.2644e+09
0.06		4.08e+11		0		8.8231e+09
0.062		3.85e+11		0		8.3288e+09
0.064		3.85e+11		0		8.3288e+09
0.066		3.7e+11		0		8.3147e+09
0.068		3.63e+11		0		8.1599e+09
0.07		3.42e+11		0		7.6872e+09
0.072		3.43e+11		0		7.7105e+09
0.074		3.44e+11		0		7.7338e+09
0.076		3.25e+11		0		7.5802e+09
0.078		3.33e+11		0		7.7668e+09
0.08		3.15e+11		0		7.347e+09
0.082		3.11e+11		0		7.2537e+09
0.084		3.09e+11		0		7.2071e+09
0.086		3e+11		0		7.256e+09
0.088		2.84e+11		0		6.8656e+09
0.09		2.81e+11		0		6.7956e+09
0.092		2.83e+11		0		6.8423e+09
0.094		2.69e+11		0		6.7429e+09
0.096		2.69e+11		0		6.7429e+09
0.098		2.65e+11		0		6.6409e+09
0.1		2.54e+11		0		6.367e+09
0.102		2.46e+11		0		6.3836e+09
0.104		2.44e+11		0		6.3281e+09
0.106		2.37e+11		0		6.1474e+09
0.108		2.31e+11		0		5.99e+09
0.11		2.27e+11		0		6.0928e+09
0.114		2.17e+11		0		5.9841e+09
0.12		2.03e+11		0		5.7417e+09
0.126		1.89e+11		0		5.3457e+09
0.132		1.81e+11		0		5.2483e+09
0.138		1.65e+11		0		4.9058e+09
0.144		1.57e+11		0		4.665e+09
0.15		1.51e+11		0		4.6001e+09
0.156		1.4e+11		0		4.3737e+09
0.162		1.3e+11		0		4.0613e+09
0.168		1.21e+11		0		3.8778e+09
0.174		1.07e+11		0		3.5961e+09
0.18		1.06e+11		0		3.5601e+09
0.186		9.78e+10		0		3.3665e+09
0.192		8.85e+10		0		3.1951e+09
0.198		9.16e+10		0		3.2298e+09
0.204		8.15e+10		0		3.0096e+09
0.21		7.62e+10		0		2.8768e+09
0.216		7.16e+10		0		2.7605e+09
0.222		6.5e+10		0		2.6246e+09
0.228		6.29e+10		0		2.5343e+09
0.234		5.91e+10		0		2.436e+09
0.24		5.57e+10		0		2.3419e+09
0.246		5.16e+10		0		2.2595e+09
0.252		5.11e+10		0		2.2371e+09
0.258		4.83e+10		0		2.1583e+09
0.264		4.07e+10		0		1.9664e+09
0.27		4.32e+10		0		2.0056e+09
0.276		4.04e+10		0		1.9548e+09
0.282		3.58e+10		0		1.8262e+09
0.288		3.45e+10		0		1.7977e+09
0.294		3.09e+10		0		1.6594e+09
0.3		2.97e+10		0		1.6226e+09
0.306		2.75e+10		0		1.5602e+09
0.312		2.74e+10		0		1.5501e+09
0.318		2.45e+10		0		1.455e+09
0.324		2.38e+10		0		1.4409e+09
0.33		2.26e+10		0		1.4047e+09
0.336		2.06e+10		0		1.3447e+09
0.342		1.88e+10		0		1.2575e+09
0.348		1.77e+10		0		1.2224e+09
0.354		1.73e+10		0		1.2105e+09
0.36		1.69e+10		0		1.1986e+09
0.366		1.37e+10		0		1.0658e+09
0.372		1.41e+10		0		1.0776e+09
0.378		1.23e+10		0		1.0026e+09
0.384		1.12e+10		0		9.566e+08
0.39		1.1e+10		0		9.4983e+08
0.396		1.3e+10		0		1.0332e+09
0.402		1.31e+10		0		9.662e+08
0.408		9.54e+09		0		8.7994e+08
0.414		9.93e+09		0		8.9628e+08
0.42		8.61e+09		0		8.3593e+08
0.426		8.07e+09		0		8.073e+08
0.432		8.46e+09		0		8.2161e+08
0.438		7.37e+09		0		7.7318e+08
0.444		6.21e+09		0		7.0699e+08
0.45		6.52e+09		0		7.2286e+08
0.456		6.6e+09		0		7.2512e+08
0.46		5.977e+09		0		2.786e+08
0.5		4.155e+09		0		1.8982e+08
0.54		2.834e+09		0		1.3108e+08
0.58		1.936e+09		0		8.8611e+07
0.62		1.322e+09		0		6.0385e+07
0.66		9.221e+08		0		4.3122e+07
0.7		6.263e+08		0		2.8619e+07
0.74		4.257e+08		0		1.9708e+07
0.78		2.897e+08		0		1.3406e+07
0.82		1.918e+08		0		8.813e+06
0.86		1.375e+08		0		6.4404e+06
0.9		8.47e+07		0		9.4697e+06
0.94		5.61e+07		0		6.2722e+06
0.98		3.74e+07		0		4.1814e+06
1.02		2.56e+07		0		2.8622e+06
1.06		1.53e+07		0		1.7106e+06
1.1		9.85e+06		0		1.1013e+06
1.14		5.91e+06		0		660760
1.175		3.58e+06		0		308290
1.225		1.58e+06		0		136240
1.275		667000		0		62959
1.325		292000		0		32647
1.375		63800		0		11261
1.425		20000		0		5688.6
1.475		82800		0		13073
1.525		117000		0		15173
1.575		204000		0		22808
1.625		251000		0		28063
1.675		297000		0		30552
1.725		343000		0		32325
1.775		442000		0		41732
1.825		395000		0		40624
1.875		425000		0		43800
1.925		439000		0		41398
1.975		428000		0		44048
2.05		371000		0		31939
2.15		370000		0		31829
2.25		319000		0		27417
2.35		265000		0		22755
2.45		261000		0		22476
2.55		214000		0		20172
2.65		169000		0		17391
2.75		141000		0		14526
2.85		124000		0		12802
2.95		96500		0		11646
3.05		86000		0		9615.1
3.15		70500		0		8514
3.25		49400		0		6878.8
3.35		44500		0		5372.4
3.45		39700		0		5903.7
3.55		36900		0		5829.7
3.65		22700		0		4456.9
3.75		24600		0		4829.3
3.85		12800		0		3263.4
3.95		12700		0		3233
4.05		10200		0		2905.1
4.15		17100		0		4021.9
4.25		10100		0		3071.8
4.35		3860		0		1790.4
4.45		3630		0		1679.8
4.6		5700		0		1674.4
4.8		4190		0		1435.4
5		1870		0		958.57
5.2		1730		0		1003.7
5.4		2020		0		1194.3
5.75		446		0		442.56
